32,0,0,1,293936,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
48,0,0,1,149640,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
42,0,0,1,116632,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,1
29,0,0,1,105598,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,58,0
36,0,0,1,155537,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
28,0,0,1,183175,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
53,0,0,1,169846,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
49,0,0,1,191681,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,1
25,0,0,1,200681,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
19,0,0,1,101509,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,32,0
31,0,0,1,309974,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
29,0,0,1,162298,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,70,1
23,0,0,1,211678,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
79,0,0,1,124744,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
27,0,0,1,213921,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
40,0,0,1,32214,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
67,0,0,1,212759,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0
18,0,0,1,309634,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,22,0
31,0,0,1,125927,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
18,0,0,1,446839,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,30,0
52,0,0,1,276515,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
46,0,0,1,51618,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
59,0,0,1,159937,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,48,0
44,0,0,1,343591,0,0,1,0,0,1,0,0,1,0,0,1,1,0,14344,0,40,1
53,0,0,1,346253,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
49,0,0,1,268234,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
33,0,0,1,202051,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
30,0,0,1,54334,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
43,0,0,1,410867,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,1
57,0,0,1,249977,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
37,0,0,1,286730,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
28,0,0,1,212563,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,25,0
30,0,0,1,117747,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1573,35,0
34,0,0,1,226296,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
29,0,0,1,115585,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
48,0,0,1,191277,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1902,60,1
37,0,0,1,202683,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,48,1
48,0,0,1,171095,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
32,0,0,1,249409,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
76,0,0,1,124191,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
44,0,0,1,198282,0,0,1,0,0,1,0,0,1,0,0,1,1,0,15024,0,60,1
47,0,0,1,149116,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
20,0,0,1,188300,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
29,0,0,1,103432,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
32,0,0,1,317660,0,0,1,0,0,1,0,0,1,0,0,1,1,0,7688,0,40,1
17,0,0,1,304873,0,0,1,0,0,1,0,0,1,0,0,1,1,0,34095,0,32,0
30,0,0,1,194901,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
31,0,0,1,189265,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
42,0,0,1,124692,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
24,0,0,1,432376,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
38,0,0,1,65324,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
56,0,0,1,335605,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1887,50,1
28,0,0,1,377869,0,0,1,0,0,1,0,0,1,0,0,1,1,0,4064,0,25,0
36,0,0,1,102864,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
53,0,0,1,95647,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
56,0,0,1,303090,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
49,0,0,1,197371,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
55,0,0,1,247552,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,56,0
22,0,0,1,102632,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,41,0
21,0,0,1,199915,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
40,0,0,1,118853,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,0
30,0,0,1,77143,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
29,0,0,1,267989,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,1
19,0,0,1,301606,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
47,0,0,1,287828,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
20,0,0,1,111697,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1719,28,0
31,0,0,1,114937,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
35,0,0,1,129305,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
39,0,0,1,365739,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
28,0,0,1,69621,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,0
24,0,0,1,43323,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1762,40,0
38,0,0,1,120985,0,0,1,0,0,1,0,0,1,0,0,1,1,0,4386,0,35,0
37,0,0,1,254202,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
46,0,0,1,146195,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,36,0
38,0,0,1,125933,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
43,0,0,1,56920,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,0
27,0,0,1,163127,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
20,0,0,1,34310,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
49,0,0,1,81973,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
61,0,0,1,66614,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
27,0,0,1,232782,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
19,0,0,1,316868,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,30,0
45,0,0,1,196584,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1564,40,1
70,0,0,1,105376,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
31,0,0,1,185814,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,30,0
22,0,0,1,175374,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,24,0
36,0,0,1,108293,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,24,0
64,0,0,1,181232,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2179,40,0
43,0,0,1,174662,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
47,0,0,1,186009,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,38,0
34,0,0,1,198183,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
33,0,0,1,163003,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
21,0,0,1,296158,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
52,0,0,1,252903,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,1
48,0,0,1,187715,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,46,0
23,0,0,1,214542,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
71,0,0,1,494223,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1816,2,0
29,0,0,1,191535,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,0
42,0,0,1,228456,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
68,0,0,1,38317,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
25,0,0,1,252752,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
44,0,0,1,78374,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
28,0,0,1,88419,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
45,0,0,1,201080,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
36,0,0,1,207157,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
39,0,0,1,235485,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,42,0
46,0,0,1,102628,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
18,0,0,1,25828,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,16,0
66,0,0,1,54826,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
27,0,0,1,124953,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1980,40,0
28,0,0,1,175325,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
51,0,0,1,96062,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1977,40,1
27,0,0,1,428030,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
28,0,0,1,149624,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
27,0,0,1,253814,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,25,0
21,0,0,1,312956,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
34,0,0,1,483777,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
18,0,0,1,183930,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,12,0
33,0,0,1,37274,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,65,0
44,0,0,1,181344,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,38,1
43,0,0,1,114580,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
30,0,0,1,633742,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
40,0,0,1,286370,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
37,0,0,1,29054,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,42,1
34,0,0,1,304030,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
41,0,0,1,143129,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
53,0,0,1,135105,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
31,0,0,1,99928,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
58,0,0,1,109567,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1
38,0,0,1,155222,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,28,0
24,0,0,1,159567,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
41,0,0,1,523910,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
47,0,0,1,120939,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
41,0,0,1,130760,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,24,0
23,0,0,1,197387,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
36,0,0,1,99374,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
40,0,0,1,56795,0,0,1,0,0,1,0,0,1,0,0,1,1,0,14084,0,55,1
35,0,0,1,138992,0,0,1,0,0,1,0,0,1,0,0,1,1,0,7298,0,40,1
24,0,0,1,32921,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
26,0,0,1,397317,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1876,40,0
19,0,0,1,170653,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
51,0,0,1,259323,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,1
42,0,0,1,254817,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1340,40,0
37,0,0,1,48211,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
18,0,0,1,140164,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
36,0,0,1,128757,0,0,1,0,0,1,0,0,1,0,0,1,1,0,7298,0,36,1
35,0,0,1,36270,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,0
58,0,0,1,210563,0,0,1,0,0,1,0,0,1,0,0,1,1,0,15024,0,35,1
17,0,0,1,65368,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,12,0
44,0,0,1,160943,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
37,0,0,1,208358,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
35,0,0,1,153790,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
60,0,0,1,85815,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
54,0,0,1,125417,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
37,0,0,1,635913,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,1
50,0,0,1,313321,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
38,0,0,1,182609,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
45,0,0,1,109434,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,55,0
25,0,0,1,255004,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
31,0,0,1,197860,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
64,0,0,1,187656,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
90,0,0,1,51744,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2206,40,0
54,0,0,1,176681,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
53,0,0,1,140359,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
18,0,0,1,243313,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
60,0,0,1,24215,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10,0
66,0,0,1,167687,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1409,0,50,0
75,0,0,1,314209,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
65,0,0,1,176796,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
35,0,0,1,538583,0,0,1,0,0,1,0,0,1,0,0,1,1,0,3674,0,40,0
41,0,0,1,130408,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,38,0
25,0,0,1,159732,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,42,0
33,0,0,1,110978,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
28,0,0,1,76714,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,55,1
59,0,0,1,268700,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
40,0,0,1,170525,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,38,0
41,0,0,1,180138,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,1
38,0,0,1,115076,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,70,1
23,0,0,1,115458,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
40,0,0,1,347890,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
41,0,0,1,196001,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
24,0,0,1,273905,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,50,0
20,0,0,1,119156,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
38,0,0,1,179488,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1741,40,0
56,0,0,1,203580,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
58,0,0,1,236596,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,1
32,0,0,1,183916,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,34,0
40,0,0,1,207578,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1977,60,1
45,0,0,1,153141,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
41,0,0,1,112763,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
42,0,0,1,390781,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
59,0,0,1,171328,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,30,0
19,0,0,1,27382,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
58,0,0,1,259014,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,20,0
42,0,0,1,303044,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
20,0,0,1,117789,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
32,0,0,1,172579,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,30,0
45,0,0,1,187666,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
50,0,0,1,204518,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
36,0,0,1,150042,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
45,0,0,1,98092,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,0
17,0,0,1,245918,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,12,0
59,0,0,1,146013,0,0,1,0,0,1,0,0,1,0,0,1,1,0,4064,0,40,0
26,0,0,1,378322,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
37,0,0,1,257295,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,75,1
19,0,0,1,218956,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,24,0
64,0,0,1,21174,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
33,0,0,1,185480,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
33,0,0,1,222205,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
61,0,0,1,69867,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,1
17,0,0,1,191260,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1055,0,24,0
50,0,0,1,30653,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2407,0,98,0
27,0,0,1,209109,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,35,0
30,0,0,1,70377,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
43,0,0,1,477983,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
44,0,0,1,170924,0,0,1,0,0,1,0,0,1,0,0,1,1,0,7298,0,40,1
35,0,0,1,190174,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
25,0,0,1,193787,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
24,0,0,1,279472,0,0,1,0,0,1,0,0,1,0,0,1,1,0,7298,0,48,1
22,0,0,1,34918,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,15,0
42,0,0,1,97688,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5178,0,40,1
34,0,0,1,175413,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
60,0,0,1,173960,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,42,0
21,0,0,1,205759,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
57,0,0,1,425161,0,0,1,0,0,1,0,0,1,0,0,1,1,0,15024,0,40,1
41,0,0,1,220531,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60,1
50,0,0,1,176609,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
25,0,0,1,371987,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
50,0,0,1,193884,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
36,0,0,1,200352,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
31,0,0,1,127595,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
29,0,0,1,220419,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,56,0
21,0,0,1,231931,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,45,0
27,0,0,1,248402,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,40,0
65,0,0,1,111095,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,16,0
